J	Sur, Shouvik; Lee, Sung-Sik								Anisotropic non-Fermi liquids								PHYSICAL REVIEW B				94	19					195135	10.1103/PhysRevB.94.195135			NOV 18 2016	2016										17							WOS:000388268800002		
J	Iqbal, Yasir; Thomale, Ronny; Toldin, Francesco Parisen; Rachel, Stephan; Reuther, Johannes								Functional renormalization group for three-dimensional quantum magnetism								PHYSICAL REVIEW B				94	14					140408	10.1103/PhysRevB.94.140408			OCT 10 2016	2016										17							WOS:000385621000005		
J	Fu, Han; Reich, K. V.; Shklovskii, B. I.								Anomalous conductivity, Hall factor, magnetoresistance, and thermopower of accumulation layer in SrTiO3								PHYSICAL REVIEW B				94	4					045310	10.1103/PhysRevB.94.045310			JUL 19 2016	2016										17							WOS:000380104800002		
J	Katukuri, Vamshi M.; Yadav, Ravi; Hozoi, Liviu; Nishimoto, Satoshi; van den Brink, Jeroen								The vicinity of hyper-honeycomb beta-Li2IrO3 to a three-dimensional Kitaev spin liquid state								SCIENTIFIC REPORTS				6						29585	10.1038/srep29585			JUL 12 2016	2016										17							WOS:000379390700001		
J	Zhang, Jack Y.; Kim, Honggyu; Mikheev, Evgeny; Hauser, Adam J.; Stemmer, Susanne								Key role of lattice symmetry in the metal-insulator transition of NdNiO3 films								SCIENTIFIC REPORTS				6						23652	10.1038/srep23652			APR 1 2016	2016										17							WOS:000373323100001		
J	Gordon, Elijah E.; Xu, Ke; Xiang, Hongjun; Bussmann-Holder, Annette; Kremer, Reinhard K.; Simon, Arndt; Koehler, Juergen; Whangbo, Myung-Hwan								Structure and Composition of the 200K-Superconducting Phase of H2S at Ultrahigh Pressure: The Perovskite (SH-)(H3S+)								ANGEWANDTE CHEMIE-INTERNATIONAL EDITION				55	11			3682	3684		10.1002/anie.201511347			MAR 7 2016	2016										17							WOS:000371521000024		
J	Korshunov, M. M.; Togushova, Yu N.; Dolgov, O. V.								Impurities in multiband superconductors								PHYSICS-USPEKHI				59	12			1211	1240		10.3367/UFNe.2016.07.037863			2016	2016										17							WOS:000396007200002		
J	Lazar, Petr; Martincova, Jana; Otyepka, Michal								Structure, dynamical stability, and electronic properties of phases in TaS2 from a high-level quantum mechanical calculation								PHYSICAL REVIEW B				92	22					224104	10.1103/PhysRevB.92.224104			DEC 8 2015	2015										17							WOS:000366085400003		
J	Sirica, N.; Bondino, F.; Nappini, S.; Pis, I.; Poudel, L.; Christianson, A. D.; Mandrus, D.; Singh, D. J.; Mannella, N.								Spectroscopic evidence for strong quantum spin fluctuations with itinerant character in YFe2Ge2								PHYSICAL REVIEW B				91	12					121102	10.1103/PhysRevB.91.121102			MAR 4 2015	2015										17							WOS:000350598300001		
J	Kim, H.; Ran, S.; Mun, E. D.; Hodovanets, H.; Tanatar, M. A.; Prozorov, R.; Bud'ko, S. L.; Canfield, P. C.								Crystal growth and annealing study of fragile, non-bulk superconductivity in YFe2Ge2								PHILOSOPHICAL MAGAZINE				95	7			804	818		10.1080/14786435.2015.1004378			MAR 3 2015	2015										17							WOS:000350371000007		
J	Xie, Weiwei; Luo, Huixia; Baroudi, Kristen; Krizan, Jason W.; Phelan, Brendan F.; Cava, Robert J.								Fragment-Based Design of NbRuB as a New Metal-Rich Boride Superconductor								CHEMISTRY OF MATERIALS				27	4			1149	1152		10.1021/cm504449s			FEB 24 2015	2015										17							WOS:000350192500002		
J	Suzuki, Yasumitsu; Nakamura, Hisao								A supercell approach to the doping effect on the thermoelectric properties of SnSe								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				17	44			29647	29654		10.1039/c5cp05151g			2015	2015										17							WOS:000364639700024		
J	Xie, Sheng-Yi; Li, Xian-Bin; Tian, Wei Quan; Chen, Nian-Ke; Wang, Yeliang; Zhang, Shengbai; Sun, Hong-Bo								A novel two-dimensional MgB6 crystal: metal-layer stabilized boron kagome lattice								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				17	2			1093	1098		10.1039/c4cp03728f			2015	2015										17							WOS:000346236000043		
J	Liu, Yong; Lograsso, Thomas A.								Crossover in the magnetic response of single-crystalline Ba1-xKxFe2As2 and Lifshitz critical point evidenced by Hall effect measurements								PHYSICAL REVIEW B				90	22					224508	10.1103/PhysRevB.90.224508			DEC 5 2014	2014										17							WOS:000346607200009		
J	Barone, C.; Romeo, F.; Pagano, S.; Adamo, M.; Nappi, C.; Sarnelli, E.; Kurth, F.; Iida, K.								Probing transport mechanisms of BaFe2As2 superconducting films and grain boundary junctions by noise spectroscopy								SCIENTIFIC REPORTS				4						6163	10.1038/srep06163			AUG 22 2014	2014										17							WOS:000340741200005		
J	Rey, R. I.; Ramos-Alvarez, A.; Carballeira, C.; Mosqueira, J.; Vidal, F.; Salem-Sugui, S., Jr.; Alvarenga, A. D.; Zhang, Rui; Luo, Huiqian								Measurements of the superconducting fluctuations in optimally doped BaFe2-xNixAs2 under high magnetic fields: probing the 3D-anisotropic Ginzburg-Landau approach								SUPERCONDUCTOR SCIENCE & TECHNOLOGY				27	7					075001	10.1088/0953-2048/27/7/075001			JUL 2014	2014										17							WOS:000338536400004		
J	Khodas, M.; Chubukov, A. V.; Blumberg, G.								Collective modes in multiband superconductors: Raman scattering in iron selenides								PHYSICAL REVIEW B				89	24					245134	10.1103/PhysRevB.89.245134			JUN 26 2014	2014										17							WOS:000338283100001		
J	Tan, G. J.; Wang, S. Y.; Tang, X. F.								Thermoelectric Performance Optimization in p-Type Ce (y) Fe3CoSb12 Skutterudites								JOURNAL OF ELECTRONIC MATERIALS				43	6			1712	1717		10.1007/s11664-013-2849-8			JUN 2014	2014										17							WOS:000336372400037		
J	Kim, H.; Tanatar, M. A.; Liu, Yong; Sims, Zachary Cole; Zhang, Chenglin; Dai, Pengcheng; Lograsso, T. A.; Prozorov, R.								Evolution of London penetration depth with scattering in single crystals of K1-xNaxFe2As2								PHYSICAL REVIEW B				89	17					174519	10.1103/PhysRevB.89.174519			MAY 30 2014	2014										17							WOS:000338039400005		
J	Matzen, S.; Moussy, J. -B.; Wei, P.; Gatel, C.; Cezar, J. C.; Arrio, M. A.; Sainctavit, Ph.; Moodera, J. S.								Structure, magnetic ordering, and spin filtering efficiency of NiFe2O4(111) ultrathin films								APPLIED PHYSICS LETTERS				104	18					182404	10.1063/1.4871733			MAY 5 2014	2014										17							WOS:000336249600030		
J	Tanatar, M. A.; Straszheim, W. E.; Kim, Hyunsoo; Murphy, J.; Spyrison, N.; Blomberg, E. C.; Cho, K.; Reid, J. -Ph; Shen, Bing; Taillefer, Louis; Wen, Hai-Hu; Prozorov, R.								Interplane resistivity of underdoped single crystals (Ba1-xKx)Fe2As2 (0 <= x < 0.34)								PHYSICAL REVIEW B				89	14					144514	10.1103/PhysRevB.89.144514			APR 30 2014	2014										17							WOS:000335793000005		
J	Sahin, Cueneyt; Vignale, Giovanni; Flatte, Michael E.								Derivation of effective spin-orbit Hamiltonians and spin lifetimes with application to SrTiO3 heterostructures								PHYSICAL REVIEW B				89	15					155402	10.1103/PhysRevB.89.155402			APR 2 2014	2014										17							WOS:000333666000005		
J	Dugdale, S. B.								Probing the Fermi surface by positron annihilation and Compton scattering								LOW TEMPERATURE PHYSICS				40	4			328	338		10.1063/1.4869588			APR 2014	2014										17							WOS:000336084400010		
J	Matsuishi, Satoru; Maruyama, Takuya; Iimura, Soshi; Hosono, Hideo								Controlling factors of T-c dome structure in 1111-type iron arsenide superconductors								PHYSICAL REVIEW B				89	9					094510	10.1103/PhysRevB.89.094510			MAR 11 2014	2014										17							WOS:000332509600002		
J	Korshunov, M. M.								Superconducting state in iron-based materials and spin-fluctuation pairing theory								PHYSICS-USPEKHI				57	8			813	819		10.3367/UFNe.0184.201408h.0882			2014	2014						Scientific Session of the Physical-Sciences-Division of the Russian-Academy-of-Sciences (RAS) on Superconductivity in Iron-Based Compounds	JAN 29, 2014	Russian Acad Sci, Phys Sci Div	Russian Acad Sci, Lebedev Phys Inst, Moscow, RUSSIA	17							WOS:000345112400007		
J	Venkatesh, Ch; Srinivas, V.; Rao, V. V.; Srivastava, S. K.; Babu, P. Sudheer								Effect of site disorder on the electronic properties of Fe2VAl Heusler alloy								JOURNAL OF ALLOYS AND COMPOUNDS				577				417	425		10.1016/j.jallcom.2013.05.175			NOV 15 2013	2013										17							WOS:000324082800067		
J	Simayi, Shalamujiang; Sakano, Kouhei; Takezawa, Haruka; Nakamura, Mitsuteru; Nakanishi, Yoshiki; Kihou, Kunihiro; Nakajima, Masamichi; Lee, Chul-Ho; Iyo, Akira; Eisaki, Hiroshi; Uchida, Shin-ichi; Yoshizawa, Masahito								Strange Inter-Layer Properties of Ba(Fe1-xCox)(2)As-2 Appearing in Ultrasonic Measurements								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				82	11					114604	10.7566/JPSJ.82.114604			NOV 2013	2013										17							WOS:000326402100004		
J	Kotetes, Panagiotis								Classification of engineered topological superconductors								NEW JOURNAL OF PHYSICS				15						105027	10.1088/1367-2630/15/10/105027			OCT 28 2013	2013										17							WOS:000326153900002		
J	Han, Fei; Malliakas, Christos D.; Stoumpos, Constantinos C.; Sturza, Mihai; Claus, Helmut; Chung, Duck Young; Kanatzidis, Mercouri G.								Superconductivity and strong intrinsic defects in LaPd1-xBi2								PHYSICAL REVIEW B				88	14					144511	10.1103/PhysRevB.88.144511			OCT 22 2013	2013										17							WOS:000326088900003		
J	Hieke, C.; Lippmann, J.; Stuerzer, T.; Friederichs, G.; Nitsche, F.; Winter, F.; Poettgen, R.; Johrendt, D.								Superconductivity and crystal structure of the palladium-iron-arsenides Ca-10(Fe1- (x) Pd (x) As)(10)Pd3As8								PHILOSOPHICAL MAGAZINE				93	27			3680	3689		10.1080/14786435.2013.816450			SEP 1 2013	2013										17							WOS:000324087800006		
J	Yang, Ye; Li, Liangliang; Li, Wenkai								Plasmon Absorption of Au-in-CoAl2O4 Linear Nanopeapod Chains								JOURNAL OF PHYSICAL CHEMISTRY C				117	27			14142	14148		10.1021/jp403150h			JUL 11 2013	2013										17							WOS:000321883600043		
J	Xu, Xuewen; Fu, Kun; Li, Lanlan; Lu, Zunming; Zhang, Xinghua; Fan, Ying; Lin, Jing; Liu, Guodong; Luo, Hongzhi; Tang, Chengchun								Dependence of the elastic properties of the early-transition-metal monoborides on their electronic structures: A density functional theory study								PHYSICA B-CONDENSED MATTER				419				105	111		10.1016/j.physb.2013.03.018			JUN 15 2013	2013										17							WOS:000318602700020		
J	Yamakawa, Youichi; Onari, Seiichiro; Kontani, Hiroshi								Effect of realistic finite-size impurities on T-c in Fe-based superconductors based on the five-orbital tight-binding model								PHYSICAL REVIEW B				87	19						10.1103/PhysRevB.87.195121			MAY 15 2013	2013										17							WOS:000319115500003		
J	Gasparov, Vitaly A.; Audouard, A.; Drigo, L.; Rodigin, A. I.; Lin, C. T.; Liu, W. P.; Zhang, M.; Wang, A. F.; Chen, X. H.; Jeevan, H. S.; Maiwald, J.; Gegenwart, P.								Upper critical magnetic field of KxFe2-ySe2 and Eu0.5K0.5Fe2As2 single crystals								PHYSICAL REVIEW B				87	9					094508	10.1103/PhysRevB.87.094508			MAR 15 2013	2013										17							WOS:000316378200001		
J	Miyahara, Hideyuki; Arita, Ryotaro; Ikeda, Hiroaki								Development of a two-particle self-consistent method for multiorbital systems and its application to unconventional superconductors								PHYSICAL REVIEW B				87	4					045113	10.1103/PhysRevB.87.045113			JAN 14 2013	2013										17							WOS:000313424900003		
J	Maiti, Saurabh; Chubukov, Andrey V.								Superconductivity from repulsive interaction								AIP Conference Proceedings				1550				3	73		10.1063/1.4818400			2013	2013						17th Training Course in the Physics of Strongly Correlated Systems	OCT 01-12, 2012	Univ Studi Salerno, Dipartimento Fis E R Caianiello; Int Inst Adv Sci Studies E R Caianiello; European Sci Fdn, INTELBIOMAT Programme	Vietri sul Mare, ITALY	17							WOS:000331248800001		
J	Osorio-Guillen, J. M.; Larrauri-Pizarro, Y. D.; Dalpian, G. M.								Pressure-induced metal-insulator transition and absence of magnetic order in FeGa3 from a first-principles study								PHYSICAL REVIEW B				86	23					235202	10.1103/PhysRevB.86.235202			DEC 3 2012	2012										17							WOS:000311806300005		
J	Vakaryuk, Victor; Stanev, Valentin; Lee, Wei-Cheng; Levchenko, Alex								Topological Defect-Phase Soliton and the Pairing Symmetry of a Two-Band Superconductor: Role of the Proximity Effect								PHYSICAL REVIEW LETTERS				109	22					227003	10.1103/PhysRevLett.109.227003			NOV 27 2012	2012										17							WOS:000311546600019		
J	Himmetoglu, Burak; Marchenko, Alex; Dabo, Ismaila; Cococcioni, Matteo								Role of electronic localization in the phosphorescence of iridium sensitizing dyes								JOURNAL OF CHEMICAL PHYSICS				137	15					154309	10.1063/1.4757286			OCT 21 2012	2012										17							WOS:000310307100028		
J	Ramachandran, B.; Rao, M. S. Ramachandra								Chemical pressure effect on optical properties in multiferroic bulk BiFeO3								JOURNAL OF APPLIED PHYSICS				112	7					073516	10.1063/1.4757589			OCT 1 2012	2012										17							WOS:000310489400038		
J	Calderon, M. J.; Leon, G.; Valenzuela, B.; Bascones, E.								Magnetic interactions in iron superconductors studied with a five-orbital model within the Hartree-Fock and Heisenberg approximations								PHYSICAL REVIEW B				86	10					104514	10.1103/PhysRevB.86.104514			SEP 28 2012	2012										17							WOS:000309267900007		
J	Zhang, L. Z.; Yan, Q. B.; Du, S. X.; Su, G.; Gao, H. -J.								Boron Sheet Adsorbed on Metal Surfaces: Structures and Electronic Properties								JOURNAL OF PHYSICAL CHEMISTRY C				116	34			18202	18206		10.1021/jp303616d			AUG 30 2012	2012										17							WOS:000308120000026		
J	Behrmann, Malte; Piefke, Christoph; Lechermann, Frank								Multiorbital physics in Fermi liquids prone to magnetic order								PHYSICAL REVIEW B				86	4					045130	10.1103/PhysRevB.86.045130			JUL 26 2012	2012										17							WOS:000306925300001		
J	Himmetoglu, Burak; Katukuri, Vamshi M.; Cococcioni, Matteo								Origin of magnetic interactions and their influence on the structural properties of Ni2MnGa and related compounds								JOURNAL OF PHYSICS-CONDENSED MATTER				24	18					185501	10.1088/0953-8984/24/18/185501			MAY 9 2012	2012										17							WOS:000303500900011		
J	Arras, Emmanuel; Lancon, Frederic; Slipukhina, Ivetta; Prestat, Eric; Rovezzi, Mauro; Tardif, Samuel; Titov, Andrey; Bayle-Guillemaud, Pascale; d'Acapito, Francesco; Barski, Andre; Favre-Nicolin, Vincent; Jamet, Matthieu; Cibert, Joel; Pochet, Pascal								Interface-driven phase separation in multifunctional materials: The case of the ferromagnetic semiconductor GeMn								PHYSICAL REVIEW B				85	11					115204	10.1103/PhysRevB.85.115204			MAR 20 2012	2012										17							WOS:000301705900001		
J	Morari, C.; Allmaier, H.; Beiuseanu, F.; Jurcut, T.; Chioncel, L.								Electronic structure and magnetic properties of metallocene multiple-decker sandwich nanowires								PHYSICAL REVIEW B				85	8					085413	10.1103/PhysRevB.85.085413			FEB 8 2012	2012										17							WOS:000300090600003		
J	Lv, Jin; Bai, Xi; Jia, Jian-Feng; Xu, Xiao-Hong; Wu, Hai-Shun								Structural, electronic and magnetic properties of ConRh (n=1-8) clusters from density functional calculations								PHYSICA B-CONDENSED MATTER				407	1			14	21		10.1016/j.physb.2011.08.102			JAN 1 2012	2012										17							WOS:000298169400003		
J	Zhang, Xiaotian; Dagotto, Elbio								Anisotropy of the optical conductivity of a pnictide superconductor from the undoped three-orbital Hubbard model								PHYSICAL REVIEW B				84	13					132505	10.1103/PhysRevB.84.132505			OCT 24 2011	2011										17							WOS:000296372300002		
J	Golubov, A. A.; Dolgov, O. V.; Boris, A. V.; Charnukha, A.; Sun, D. L.; Lin, C. T.; Shevchun, A. F.; Korobenko, A. V.; Trunin, M. R.; Zverev, V. N.								Normal State Resistivity of Ba1-xKxFe2As2: Evidence for Multiband Strong-Coupling Behavior								JETP LETTERS				94	4			333	337		10.1134/S0021364011160041			OCT 2011	2011										17							WOS:000297157600018		
J	Xia, Bin; Wu, Yu; Ho, Hui Wen; Ke, Chang; Song, Wen Dong; Huan, Cheng Hon Alfred; Kuo, Jer Lai; Zhu, Wei Guang; Wang, Lan								A possible origin of room temperature ferromagnetism in Indium-Tin oxide thin film: Surface spin polarization and ferromagnetism								PHYSICA B-CONDENSED MATTER				406	17			3166	3169		10.1016/j.physb.2011.05.016			SEP 1 2011	2011										17							WOS:000293030100009		
J	Iida, K.; Kofu, M.; Katayama, N.; Lee, J.; Kajimoto, R.; Inamura, Y.; Nakamura, M.; Arai, M.; Yoshida, Y.; Fujita, M.; Yamada, K.; Lee, S. -H.								Inelastic neutron scattering study of the magnetic fluctuations in Sr2RuO4								PHYSICAL REVIEW B				84	6					060402	10.1103/PhysRevB.84.060402			AUG 8 2011	2011										17							WOS:000293618700001		
J	Kawamata, Takayuki; Satomi, Erika; Kobayashi, Yoshiaki; Itoh, Masayuki; Sato, Masatoshi								Study of Ni-Doping Effect of Specific Heat and Transport Properties for LaFe1-yNiyAsO0.89F0.11								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				80	8					084720	10.1143/JPSJ.80.084720			AUG 2011	2011										17							WOS:000293836400045		
J	Kitagawa, S.; Nakai, Y.; Iye, T.; Ishida, K.; Guo, Y. F.; Shi, Y. G.; Yamaura, K.; Takayama-Muromachi, E.								Nonmagnetic pair-breaking effect in La(Fe1-xZnx)AsO0.85 studied by As-75 and La-139 NMR and NQR								PHYSICAL REVIEW B				83	18					180501	10.1103/PhysRevB.83.180501			MAY 6 2011	2011										17							WOS:000290307300001		
J	Annunziata, Gaetano; Enoksen, Henrik; Linder, Jacob; Cuoco, Mario; Noce, Canio; Sudbo, Asle								Josephson effect in S/F/S junctions: Spin bandwidth asymmetry versus Stoner exchange								PHYSICAL REVIEW B				83	14					144520	10.1103/PhysRevB.83.144520			APR 22 2011	2011										17							WOS:000292147700010		
J	Li, Wu; Sevincli, Haldun; Roche, Stephan; Cuniberti, Gianaurelio								Efficient linear scaling method for computing the thermal conductivity of disordered materials								PHYSICAL REVIEW B				83	15					155416	10.1103/PhysRevB.83.155416			APR 7 2011	2011										17							WOS:000289229400009		
