PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Hasan, M. Z.; Kane, C. L.								Colloquium: Topological insulators								REVIEWS OF MODERN PHYSICS				82	4			3045	3067		10.1103/RevModPhys.82.3045			NOV 8 2010	2010										8570							WOS:000283929800001		
J	Qi, Xiao-Liang; Zhang, Shou-Cheng								Topological insulators and superconductors								REVIEWS OF MODERN PHYSICS				83	4						10.1103/RevModPhys.83.1057			OCT 14 2011	2011										6058							WOS:000308825700001		
J	Zhang, Haijun; Liu, Chao-Xing; Qi, Xiao-Liang; Dai, Xi; Fang, Zhong; Zhang, Shou-Cheng								Topological insulators in Bi2Se3, Bi2Te3 and Sb2Te3 with a single Dirac cone on the surface								NATURE PHYSICS				5	6			438	442		10.1038/NPHYS1270			JUN 2009	2009										3329							WOS:000266544800024		
J	Butler, Sheneve Z.; Hollen, Shawna M.; Cao, Linyou; Cui, Yi; Gupta, Jay A.; Gutierrez, Humberto R.; Heinz, Tony F.; Hong, Seung Sae; Huang, Jiaxing; Ismach, Ariel F.; Johnston-Halperin, Ezekiel; Kuno, Masaru; Plashnitsa, Vladimir V.; Robinson, Richard D.; Ruoff, Rodney S.; Salahuddin, Sayeef; Shan, Jie; Shi, Li; Spencer, Michael G.; Terrones, Mauricio; Windl, Wolfgang; Goldberger, Joshua E.								Progress, Challenges, and Opportunities in Two-Dimensional Materials Beyond Graphene								ACS NANO				7	4			2898	2926		10.1021/nn400280c			APR 2013	2013										2282							WOS:000318143300005		
J	Chen, Y. L.; Analytis, J. G.; Chu, J. -H.; Liu, Z. K.; Mo, S. -K.; Qi, X. L.; Zhang, H. J.; Lu, D. H.; Dai, X.; Fang, Z.; Zhang, S. C.; Fisher, I. R.; Hussain, Z.; Shen, Z. -X.								Experimental Realization of a Three-Dimensional Topological Insulator, Bi2Te3								SCIENCE				325	5937			178	181		10.1126/science.1173034			JUL 10 2009	2009										2089							WOS:000267802000040		
J	Das Sarma, S.; Adam, Shaffique; Hwang, E. H.; Rossi, Enrico								Electronic transport in two-dimensional graphene								REVIEWS OF MODERN PHYSICS				83	2			407	470		10.1103/RevModPhys.83.407			MAY 16 2011	2011										1891							WOS:000290730200001		
J	Moore, Joel E.								The birth of topological insulators								NATURE				464	7286			194	198		10.1038/nature08916			MAR 11 2010	2010										1591							WOS:000275366100032		
J	Schnyder, Andreas P.; Ryu, Shinsei; Furusaki, Akira; Ludwig, Andreas W. W.								Classification of topological insulators and superconductors in three spatial dimensions								PHYSICAL REVIEW B				78	19					195125	10.1103/PhysRevB.78.195125			NOV 2008	2008										1583							WOS:000262607800049		
J	Alicea, Jason								New directions in the pursuit of Majorana fermions in solid state systems								REPORTS ON PROGRESS IN PHYSICS				75	7					076501	10.1088/0034-4885/75/7/076501			JUL 2012	2012										1296							WOS:000305907700002		
J	Johnston, David C.								The puzzle of high temperature superconductivity in layered iron pnictides and chalcogenides								ADVANCES IN PHYSICS				59	6			803	1061	PII 927730316	10.1080/00018732.2010.513480			2010	2010										1233							WOS:000282683200001		
J	Komelj, M; Fahnle, M								Nonlinear magnetoelastic behavior of the bcc phases of Co and Ni: Importance of third-order contributions for bcc Ni								PHYSICAL REVIEW B				73	1					012404	10.1103/PhysRevB.73.012404			JAN 2006	2006										5							WOS:000235009000012		
J	Gorelik, T; Kaiser, U; Kuhlmann, T; Yulin, S; Richter, W								Structural characterization of ultrathin Cr and Sc films for soft X-ray mirrors								APPLIED SURFACE SCIENCE				230	1-4			1	7		10.1016/j.apsusc.2004.02.006			MAY 31 2004	2004										5							WOS:000221968100001		
J	Kunst, Flore K.; Dwivedi, Vatsal								Non-Hermitian systems and topology: A transfer-matrix perspective								PHYSICAL REVIEW B				99	24					245116	10.1103/PhysRevB.99.245116			JUN 10 2019	2019										4							WOS:000470840800003		
J	Zhang, Haijun; Li, Xiutao; Meng, Xuefang; Zhou, Suting; Yang, Guang; Zhou, Xiaomeng								Isoelectronic analogues of graphene: the BCN monolayers with visible-light absorption and high carrier mobility								JOURNAL OF PHYSICS-CONDENSED MATTER				31	12					125301	10.1088/1361-648X/aafea4			MAR 27 2019	2019										4							WOS:000457185600001		
J	Jiang, Kun; Dai, Xi; Wang, Ziqiang								Quantum Anomalous Vortex and Majorana Zero Mode in Iron-Based Superconductor Fe(Te,Se)								PHYSICAL REVIEW X				9	1					011033	10.1103/PhysRevX.9.011033			FEB 19 2019	2019										4							WOS:000459212900001		
J	Song, Q.; Yu, T. L.; Lou, X.; Xie, B. P.; Xu, H. C.; Wen, C. H. P.; Yao, Q.; Zhang, S. Y.; Zhu, X. T.; Guo, J. D.; Peng, R.; Feng, D. L.								Evidence of cooperative effect on the enhanced superconducting transition temperature at the FeSe/SrTiO3 interface								NATURE COMMUNICATIONS				10						758	10.1038/s41467-019-08560-z			FEB 15 2019	2019										4							WOS:000458754700001		
J	Luo, L.; Yang, X.; Liu, X.; Liu, Z.; Vaswani, C.; Cheng, D.; Mootz, M.; Zhao, X.; Yao, Y.; Wang, C. -Z.; Ho, K. -M.; Perakis, I. E.; Dobrowolska, M.; Furdyna, J. K.; Wang, J.								Ultrafast manipulation of topologically enhanced surface transport driven by mid-infrared and terahertz pulses in Bi2Se3								NATURE COMMUNICATIONS				10						607	10.1038/s41467-019-08559-6			FEB 5 2019	2019										4							WOS:000457749000015		
J	Gonzalez-Cuadra, Daniel; Dauphin, Alexandre; Grzybowski, Przemyslaw R.; Wojcik, Pawel; Lewenstein, Maciej; Bermudez, Alejandro								Symmetry-breaking topological insulators in the Z(2) Bose-Hubbard model								PHYSICAL REVIEW B				99	4					045139	10.1103/PhysRevB.99.045139			JAN 24 2019	2019										4							WOS:000456809000005		
J	Shao, Bin; Eich, Andreas; Sanders, Charlotte; Ngankeu, Arlette S.; Bianchi, Marco; Hofmann, Philip; Khajetoorians, Alexander A.; Wehling, Tim O.								Pseudodoping of a metallic two-dimensional material by the supporting substrate								NATURE COMMUNICATIONS				10						180	10.1038/s41467-018-08088-8			JAN 14 2019	2019										4							WOS:000455595400003		
J	Wrana, Dominik; Rodenbucher, Christian; Jany, Benedykt R.; Kryshtal, Oleksandr; Cempura, Grzegorz; Kruk, Adam; Indyka, Paulina; Szot, Krzysztof; Krok, Franciszek								A bottom-up process of self-formation of highly conductive titanium oxide (TiO) nanowires on reduced SrTiO3								NANOSCALE				11	1			89	97		10.1039/c8nr04545c			JAN 7 2019	2019										4							WOS:000454327500036		
J	Shahrokhi, Masoud								Can fluorine and chlorine functionalization stabilize the graphene like borophene?								COMPUTATIONAL MATERIALS SCIENCE				156				56	66		10.1016/j.commatsci.2018.09.045			JAN 2019	2019										4							WOS:000449375500007		
J	Zhao, Honggang; Wang, Yang; Wen, Jihong; Lam, Yiu Wai; Umnova, Olga								A slim subwavelength absorber based on coupled microslits								APPLIED ACOUSTICS				142				11	17		10.1016/j.apacoust.2018.08.004			DEC 15 2018	2018										4							WOS:000455690500002		
J	Wang, An-Qi; Li, Cai-Then; Li, Chuan; Liao, Zhi-Min; Brinkman, Alexander; Yu, Da-Peng								4 pi-Periodic Supercurrent from Surface States in Cd3As2 Nanowire-Based Josephson Junctions								PHYSICAL REVIEW LETTERS				121	23					237701	10.1103/PhysRevLett.121.237701			DEC 7 2018	2018										4							WOS:000452683000016		
J	Franz, Marcel; Rozali, Moshe								Mimicking black hole event horizons in atomic and solid-state systems								NATURE REVIEWS MATERIALS				3	12			491	501		10.1038/s41578-018-0058-z			DEC 2018	2018										4							WOS:000452212300006		
J	Wu, Jing; Chen, Yabin; Wu, Junqiao; Hippalgaonkar, Kedar								Perspectives on Thermoelectricity in Layered and 2D Materials								ADVANCED ELECTRONIC MATERIALS				4	12					1800248	10.1002/aelm.201800248			DEC 2018	2018										4							WOS:000452617800008		
J	Yuhara, Junji; Shimazu, Hiroki; Ito, Kouichi; Ohta, Akio; Araidai, Masaaki; Kurosawa, Masashi; Nakatake, Masashi; Le Lay, Guy								Germanene Epitaxial Growth by Segregation through Ag(111) Thin Films on Ge(111)								ACS NANO				12	11			11632	11637		10.1021/acsnano.8b07006			NOV 2018	2018										4							WOS:000451789200102		
J	Song, Ye-Heng; Jia, Zhen-Yu; Zhang, Dongqin; Zhu, Xin-Yang; Shi, Zhi-Qiang; Wang, Huaiqiang; Zhu, Li; Yuan, Qian-Qian; Zhang, Haijun; Xing, Ding-Yu; Li, Shao-Chun								Observation of Coulomb gap in the quantum spin Hall candidate single-layer 1T '-WTe2								NATURE COMMUNICATIONS				9						4071	10.1038/s41467-018-06635-x			OCT 4 2018	2018										4							WOS:000446313800006		
J	Kouno, Shunsuke; Sato, Yohei; Katayama, Yumiko; Ichinose, Ataru; Asami, Daisuke; Nabeshima, Fuyuki; Imai, Yoshinori; Maeda, Atsutaka; Ueno, Kazunori								Superconductivity at 38 K at an electrochemical interface between an ionic liquid and FeSe0.8Te0.2 on various substrates								SCIENTIFIC REPORTS				8						14731	10.1038/s41598-018-33121-7			OCT 3 2018	2018										4							WOS:000446339400015		
J	Lai, Hong-Da; Jian, Sheng-Rui; Tuyen, Le Thi Cam; Phuoc Huu Le; Luo, Chih-Wei; Juang, Jenh-Yih								Nanoindentation of Bi2Se3 Thin Films								MICROMACHINES				9	10					518	10.3390/mi9100518			OCT 2018	2018										4							WOS:000448554800044		
J	Sadeghzadeh, Sadegh								Effects of vacancies and divacancies on the failure of C3N nanosheets								DIAMOND AND RELATED MATERIALS				89				257	265		10.1016/j.diamond.2018.09.018			OCT 2018	2018										4							WOS:000449240000029		
J	Tagani, Meysam Bagheri								Electrical and mechanical properties of a fully hydrogenated two-dimensional polyaniline sheet								COMPUTATIONAL MATERIALS SCIENCE				153				126	133		10.1016/j.commatsci.2018.06.027			OCT 2018	2018										4							WOS:000441521600016		
J	Gou, Jian; Xia, Bingyu; Li, Hang; Wang, Xuguang; Kong, Longjuan; Cheng, Peng; Li, Hui; Zhang, Weifeng; Qian, Tian; Ding, Hong; Xu, Yong; Duan, Wenhui; Wu, Kehui; Chen, Lan								Binary Two-Dimensional Honeycomb Lattice with Strong Spin-Orbit Coupling and Electron-Hole Asymmetry								PHYSICAL REVIEW LETTERS				121	12					126801	10.1103/PhysRevLett.121.126801			SEP 17 2018	2018										4							WOS:000444780900010		
J	Sun, Xiao-Qi; Zhang, Shou-Cheng; Bzdusek, Tomas								Conversion Rules for Weyl Points and Nodal Lines in Topological Media								PHYSICAL REVIEW LETTERS				121	10					106402	10.1103/PhysRevLett.121.106402			SEP 5 2018	2018										4							WOS:000443676600004		
J	Kumar, Avijit; Banerjee, Kaustuv; Foster, Adam S.; Liljeroth, Peter								Two-Dimensional Band Structure in Honeycomb Metal Organic Frameworks								NANO LETTERS				18	9			5596	5602		10.1021/acs.nanolett.8b02062			SEP 2018	2018										4							WOS:000444793500035		
J	Gibney, Elizabeth								Trove of exotic matter thrills physicists								NATURE				560	7717			151	152		10.1038/d41586-018-05913-4			AUG 9 2018	2018										4							WOS:000441115200019		
J	Djavid, Nima; Yin, Gen; Barlas, Yafis; Lake, Roger K.								Gate controlled Majorana zero modes of a two-dimensional topological superconductor								APPLIED PHYSICS LETTERS				113	1					012601	10.1063/1.5027440			JUL 2 2018	2018										4							WOS:000437787000028		
J	Abbasi, Amirali; Sardroodi, Jaber Jahanbin								Interaction of sulfur trioxide molecules with armchair and zigzag stanene-based nanotubes: electronic properties exploration by DFT calculations								ADSORPTION-JOURNAL OF THE INTERNATIONAL ADSORPTION SOCIETY				24	5			443	458		10.1007/s10450-018-9954-1			JUL 2018	2018										4							WOS:000439155300003		
J	Zhang, Kunhua; Cheng, Qiang								Electrically tunable crossed Andreev reflection in a ferromagnet-superconductorferromagnet junction on a topological insulator								SUPERCONDUCTOR SCIENCE & TECHNOLOGY				31	7					075001	10.1088/1361-6668/aac290			JUL 2018	2018										4							WOS:000432986800001		
J	Liu, Yang; Besbas, Jean; Wang, Yi; He, Pan; Chen, Mengji; Zhu, Dapeng; Wu, Yang; Lee, Jong Min; Wang, Lan; Moon, Jisoo; Koirala, Nikesh; Oh, Seongshik; Yang, Hyunsoo								Direct visualization of current-induced spin accumulation in topological insulators								NATURE COMMUNICATIONS				9						2492	10.1038/s41467-018-04939-6			JUN 27 2018	2018										4							WOS:000436540700010		
J	Joseph, Ria Rushin; Rosales-Zarate, Laura E. C.; Drummond, Peter D.								Phase space methods for Majorana fermions								JOURNAL OF PHYSICS A-MATHEMATICAL AND THEORETICAL				51	24					245302	10.1088/1751-8121/aac037			JUN 15 2018	2018										4							WOS:000433077600001		
J	Chen, Mingyang; Chen, Xiaoyu; Yang, Huan; Du, Zengyi; Wen, Hai-Hu								Superconductivity with twofold symmetry in Bi2Te3/FeTe0.55Se0.45 heterostructures								SCIENCE ADVANCES				4	6					eaat1084	10.1126/sciadv.aat1084			JUN 2018	2018										4							WOS:000443175500064		
J	Nocera, A.; Wang, Y.; Patel, N. D.; Alvarez, G.; Maier, T. A.; Dagotto, E.; Johnston, S.								Doping evolution of charge and spin excitations in two-leg Hubbard ladders: Comparing DMRG and FLEX results								PHYSICAL REVIEW B				97	19					195156	10.1103/PhysRevB.97.195156			MAY 31 2018	2018										4							WOS:000433908700001		
J	Chi, Zhenhua; Chen, Xuliang; An, Chao; Yang, Liuxiang; Zhao, Jinggeng; Feng, Zili; Zhou, Yonghui; Zhou, Ying; Gu, Chuanchuan; Zhang, Bowen; Yuan, Yifang; Kenney-Benson, Curtis; Yang, Wenge; Wu, Gang; Wan, Xiangang; Shi, Youguo; Yang, Xiaoping; Yang, Zhaorong								Pressure-induced superconductivity in MoP								NPJ QUANTUM MATERIALS				3						UNSP 28	10.1038/s41535-018-0102-7			MAY 30 2018	2018										4							WOS:000438043600001		
J	Chang, Kai-Wei; Chen, Peng-Jen								Anomalous Z(2) antiferromagnetic topological phase in pressurized SmB6								PHYSICAL REVIEW B				97	19					195145	10.1103/PhysRevB.97.195145			MAY 23 2018	2018										4							WOS:000433027500002		
J	Zhang, Cheng; Lu, Hai-Zhou; Shen, Shun-Qing; Chen, Yong P.; Xiu, Faxian								Towards the manipulation of topological states of matter: a perspective from electron transport								SCIENCE BULLETIN				63	9			580	594		10.1016/j.scib.2018.04.007			MAY 15 2018	2018										4							WOS:000432524700011		
J	Fortin-Deschenes, Matthieu; Moutanabbir, Oussama								Recovering the Semiconductor Properties of the Epitaxial Group V 2D Materials Antimonene and Arsenene								JOURNAL OF PHYSICAL CHEMISTRY C				122	16			9162	9168		10.1021/acs.jpcc.8b00044			APR 26 2018	2018										4							WOS:000431151200052		
J	Yao, Q.; Zhang, L.; Kabanov, N. S.; Rudenko, A. N.; Arjmand, T.; Soleimani, H. Rahimpour; Klavsyuk, A. L.; Zandvliet, H. J. W.								Bandgap opening in hydrogenated germanene								APPLIED PHYSICS LETTERS				112	17					171607	10.1063/1.5026745			APR 23 2018	2018										4							WOS:000431072800019		
J	Parker, Daniel E.; Scaffidi, Thomas; Vasseur, Romain								Topological Luttinger liquids from decorated domain walls								PHYSICAL REVIEW B				97	16					165114	10.1103/PhysRevB.97.165114			APR 9 2018	2018										4							WOS:000429455900005		
J	Lin, Chan-Chieh; Kim, Gareoung; Ginting, Dianta; Ahn, Kyunghan; Rhyee, Jong-Soo								Enhancement of Thermoelectric Performances in a Topological Crystal Insulator Pb0.7Sn0.3Se via Weak Perturbation of the Topological State and Chemical Potential Tuning by Chlorine Doping								ACS APPLIED MATERIALS & INTERFACES				10	13			10927	10934		10.1021/acsami.8b00571			APR 4 2018	2018										4							WOS:000429625400036		
J	Shang, Ce; Zheng, Yuanlin; Malomed, Boris A.								Weyl solitons in three-dimensional optical lattices								PHYSICAL REVIEW A				97	4					043602	10.1103/PhysRevA.97.043602			APR 3 2018	2018										4							WOS:000428982800007		
J	Sultana, Rabia; Gurjar, Ganesh; Patnaik, S.; Awana, V. P. S.								Crystal growth and characterization of bulk Sb2Te3 topological insulator								MATERIALS RESEARCH EXPRESS				5	4					046107	10.1088/2053-1591/aabc33			APR 2018	2018										4							WOS:000430535600001		
J	Ameen Poyli, M.; Hrton, M.; Nechaev, I. A.; Nikitin, A. Y.; Echenique, P. M.; Silkin, V. M.; Aizpurua, J.; Esteban, R.								Controlling surface charge and spin density oscillations by Dirac plasmon interaction in thin topological insulators								PHYSICAL REVIEW B				97	11					115420	10.1103/PhysRevB.97.115420			MAR 15 2018	2018										4							WOS:000427601500007		
J	Li, Junjun; Ruan, Lufeng; Wu, Zewen; Zhang, Guiling; Wang, Yin								All-phosphorus flexible devices with non-collinear electrodes: a first principles study								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				20	10			7167	7172		10.1039/c7cp08462e			MAR 14 2018	2018										4							WOS:000429286100042		
J	Dankert, Andre; Bhaskar, Priyamvada; Khokhriakov, Dmitrii; Rodrigues, Isabel H.; Karpiak, Bogdan; Kamalakar, M. Venkata; Charpentier, Sophie; Garate, Ion; Dash, Saroj P.								Origin and evolution of surface spin current in topological insulators								PHYSICAL REVIEW B				97	12					125414	10.1103/PhysRevB.97.125414			MAR 13 2018	2018										4							WOS:000427313800004		
J	He, Tong; Yang, Xiaofan; Terao, Takahiro; Uchiyama, Takaki; Ueno, Teppei; Kobayashi, Kaya; Akimitsu, Jun; Miyazaki, Takafumi; Nishioka, Takumi; Kimura, Koji; Hayashi, Kouichi; Happo, Naohisa; Yamaoka, Hitoshi; Ishii, Hirofumi; Liao, Yen-Fa; Ota, Hiromi; Goto, Hidenori; Kubozono, Yoshihiro								Pressure-induced superconductivity in AgxBi2-xSe3								PHYSICAL REVIEW B				97	10					104503	10.1103/PhysRevB.97.104503			MAR 7 2018	2018										4							WOS:000426776800003		
J	He, Yuping; Leonard, Francois; Medlin, Douglas L.; Baldasaro, Nicholas; Temple, Dorota S.; Barletta, Philip; Spataru, Catalin D.								High-Efficiency Thin-Film Superlattice Thermoelectric Cooler Modules Enabled by Low Resistivity Contacts								ADVANCED ELECTRONIC MATERIALS				4	3					1700381	10.1002/aelm.201700381			MAR 2018	2018										4							WOS:000427002100001		
J	Sawahata, Hikaru; Yamaguchi, Naoya; Kotaka, Hiroki; Ishii, Fumiyuki								First-principles study of electric-field-induced topological phase transition in one-bilayer Bi(111)								JAPANESE JOURNAL OF APPLIED PHYSICS				57	3					030309	10.7567/JJAP.57.030309			MAR 2018	2018										4							WOS:000425125300002		
J	Cao, Guohua; Liu, Huijun; Liang, Jinghua; Cheng, Long; Fan, Dengdong; Zhang, Zhenyu								Rhombohedral Sb2Se3 as an intrinsic topological insulator due to strong van der Waals interlayer coupling								PHYSICAL REVIEW B				97	7					075147	10.1103/PhysRevB.97.075147			FEB 26 2018	2018										4							WOS:000426042500003		
J	Lee, Joo-hyeon; Kim, Hyung-jun; Chang, Joonyeon; Han, Suk Hee; Koo, Hyun Cheol; Sayed, Shehrin; Hong, Seokmin; Datta, Supriyo								Multi-terminal spin valve in a strong Rashba channel exhibiting three resistance states								SCIENTIFIC REPORTS				8						3397	10.1038/s41598-018-21760-9			FEB 21 2018	2018										4							WOS:000425590600021		
J	Plank, H.; Pernul, J.; Gebert, S.; Danilov, S. N.; Koenig-Otto, J.; Winnerl, S.; Lanius, M.; Kampmeier, J.; Mussler, G.; Aguilera, I.; Gruetzmacher, D.; Ganichev, S. D.								Infrared/terahertz spectra of the photogalvanic effect in (Bi,Sb)Te based three-dimensional topological insulators								PHYSICAL REVIEW MATERIALS				2	2					UNSP 024202	10.1103/PhysRevMaterials.2.024202			FEB 16 2018	2018										4							WOS:000425309700003		
J	Leng, H.; Cherian, D.; Huang, Y. K.; Orain, J. -C.; Amato, A.; de Visser, A.								Muon spin rotation study of the topological superconductor SrxBi2Se3								PHYSICAL REVIEW B				97	5					054503	10.1103/PhysRevB.97.054503			FEB 5 2018	2018										4							WOS:000424087600004		
J	Yu, Xiang-Long; Wu, Jiansheng								Evolution of the topological properties of two-dimensional group IVA materials and device design								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				20	4			2296	2307		10.1039/c7cp07420d			JAN 28 2018	2018										4							WOS:000423505500017		
J	Sindona, A.; Cupolillo, A.; Alessandro, F.; Pisarra, M.; Fiallos, D. C. Coello; Osman, S. M.; Caputi, L. S.								Interband pi-like plasmon in silicene grown on silver								PHYSICAL REVIEW B				97	4					041401	10.1103/PhysRevB.97.041401			JAN 3 2018	2018										4							WOS:000419098700003		
J	Hayashi, Shingo; Visikovskiy, Anton; Kajiwara, Takashi; Iimori, Takushi; Shirasawa, Tetsuroh; Nakastuji, Kan; Miyamachi, Toshio; Nakashima, Shuhei; Yaji, Koichiro; Mase, Kazuhiko; Komori, Fumio; Tanaka, Satoru								Triangular lattice atomic layer of Sn(1 x 1) at graphene/SiC(0001) interface								APPLIED PHYSICS EXPRESS				11	1					015202	10.7567/APEX.11.015202			JAN 2018	2018										4							WOS:000418684800001		
J	Sun, Yijian; Tu, Chaoyang; You, Zhenyu; Liao, Jinsheng; Wang, Yeqing; Xu, Jinlong								One-dimensional Bi2Te3 nanowire based broadband saturable absorber for passively Q-switched Yb-doped and Er-doped solid state lasers								OPTICAL MATERIALS EXPRESS				8	1			165	174		10.1364/OME.8.000165			JAN 1 2018	2018										4							WOS:000419099400019		
J	Zhou, Yu; Cheng, Yan; Chen, Xiang-Rong; Hu, Cui-E; Chen, Qi-Feng								First-principles investigations on elastic, thermodynamic and lattice thermal conductivity of topological insulator LaAs								PHILOSOPHICAL MAGAZINE				98	20			1900	1918		10.1080/14786435.2018.1448125			2018	2018										4							WOS:000435123500005		
J	Luo, Yanwei; Li, Yuxiao; Guo, Peng; Chen, Weiguang; Tang, Yanan; Jia, Yu								Band structures of one-dimensional buckled Arsenene nanoribbons: Strain and quantum size modulations								MODERN PHYSICS LETTERS B				31	36					1750341	10.1142/S0217984917503419			DEC 30 2017	2017										4							WOS:000418036800002		
J	Sagi, Eran; Haim, Arbel; Berg, Erez; von Oppen, Felix; Oreg, Yuval								Fractional chiral superconductors								PHYSICAL REVIEW B				96	23					235144	10.1103/PhysRevB.96.235144			DEC 26 2017	2017										4							WOS:000418654200007		
J	Hsu, Yi-Ting; Park, Kyungwha; Kim, Eun-Ah								Hybridization-induced interface states in a topological-insulator-ferromagnetic-metal heterostructure								PHYSICAL REVIEW B				96	23					235433	10.1103/PhysRevB.96.235433			DEC 21 2017	2017										4							WOS:000418572800009		
J	Chen, Weijiong; Tian, Zijun; Li, Ping; Luo, Weidong; Gao, C. L.								Absence of static magnetic order in nonsuperconducting FeSe thin films on SrTiO3(001) revealed by the magnetism of Se vacancies								PHYSICAL REVIEW B				96	21					214426	10.1103/PhysRevB.96.214426			DEC 20 2017	2017										4							WOS:000418376700004		
J	Ren, Chongdan; Yang, Jianglan; Xiang, Jin; Wang, Sake; Tian, Hongyu								Non-Local Spin Blocking Effect of Zero-Energy Majorana Fermions								JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN				86	12					124715	10.7566/JPSJ.86.124715			DEC 15 2017	2017										4							WOS:000416919700042		
J	Ivashko, O.; Yang, L.; Destraz, D.; Martino, E.; Chen, Y.; Guo, C. Y.; Yuan, H. Q.; Pisoni, A.; Matus, P.; Pyon, S.; Kudo, K.; Nohara, M.; Forro, L.; Ronnow, H. M.; Hucker, M.; von Zimmermann, M.; Chang, J.								Charge-Stripe Order and Superconductivity in Ir(1-x)PtxTe(2)								SCIENTIFIC REPORTS				7						17157	10.1038/s41598-017-16945-7			DEC 7 2017	2017										4							WOS:000417354700003		
J	Svalov, A. V.; Vas'kovskiy, V. O.; Kurlyandskaya, G. V.								Influence of the Size and Structural Factors on the Magnetism of Multilayer Films Based on 3d and 4f Metals								PHYSICS OF METALS AND METALLOGRAPHY				118	13			1263	1299		10.1134/S0031918X17130026			DEC 2017	2017										4							WOS:000427298200001		
J	Zhang, Minhao; Li, Yan; Song, Fengqi; Wang, Xuefeng; Zhang, Rong								Quantum oscillations and nontrivial transport in (Bi0.92In0.08)(2)Se-3								CHINESE PHYSICS B				26	12					127305	10.1088/1674-1056/26/12/127305			DEC 2017	2017										4							WOS:000417581400005		
