PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Qi, Xiao-Liang; Zhang, Shou-Cheng								Topological insulators and superconductors								REVIEWS OF MODERN PHYSICS				83	4						10.1103/RevModPhys.83.1057			OCT 14 2011	2011										5918							WOS:000308825700001		
J	Butler, Sheneve Z.; Hollen, Shawna M.; Cao, Linyou; Cui, Yi; Gupta, Jay A.; Gutierrez, Humberto R.; Heinz, Tony F.; Hong, Seung Sae; Huang, Jiaxing; Ismach, Ariel F.; Johnston-Halperin, Ezekiel; Kuno, Masaru; Plashnitsa, Vladimir V.; Robinson, Richard D.; Ruoff, Rodney S.; Salahuddin, Sayeef; Shan, Jie; Shi, Li; Spencer, Michael G.; Terrones, Mauricio; Windl, Wolfgang; Goldberger, Joshua E.								Progress, Challenges, and Opportunities in Two-Dimensional Materials Beyond Graphene								ACS NANO				7	4			2898	2926		10.1021/nn400280c			APR 2013	2013										2237							WOS:000318143300005		
J	Johnston, David C.								The puzzle of high temperature superconductivity in layered iron pnictides and chalcogenides								ADVANCES IN PHYSICS				59	6			803	1061	PII 927730316	10.1080/00018732.2010.513480			2010	2010										1225							WOS:000282683200001		
J	Desrat, W.; Krishtopenko, S. S.; Piot, B. A.; Orlita, M.; Consejo, C.; Ruffenach, S.; Knap, W.; Nateprov, A.; Arushanov, E.; Teppe, F.								Band splitting in Cd3As2 measured by magnetotransport								PHYSICAL REVIEW B				97	24					245203	10.1103/PhysRevB.97.245203			JUN 12 2018	2018										1							WOS:000434930400003		
J	Chen, Rui; Chen, Chui-Zhen; Sun, Jin-Hua; Zhou, Bin; Xu, Dong-Hui								Phase diagrams of Weyl semimetals with competing intraorbital and interorbital disorders								PHYSICAL REVIEW B				97	23					235109	10.1103/PhysRevB.97.235109			JUN 7 2018	2018										1							WOS:000434396100002		
J	Liu, Z. -H.; Yaresko, A. N.; Li, Y.; Evtushinsky, D. V.; Dai, P. -C.; Borisenko, S. V.								Reduced electronic correlation effects in half substituted Ba(Fe1-xCox)(2)As-2								APPLIED PHYSICS LETTERS				112	23					232602	10.1063/1.5034488			JUN 4 2018	2018										1							WOS:000434840600020		
J	Ovchinnikov, Alexander; Bobnar, Matej; Prots, Yurii; Schnelle, Walter; Hoehn, Peter; Grin, Yuri								Ba-4[Mn3N6], a Quasi-One-Dimensional Mixed-Valent Nitridomanganate (II, IV)								CRYSTALS				8	6					235	10.3390/cryst8060235			JUN 2018	2018										1							WOS:000436129400004		
J	Hussey, N. E.; Buhot, J.; Licciardello, S.								A tale of two metals: contrasting criticalities in the pnictides and hole-doped cuprates								REPORTS ON PROGRESS IN PHYSICS				81	5					052501	10.1088/1361-6633/aaa97c			MAY 2018	2018										1							WOS:000426920300001		
J	Kastrinakis, George								Conductivity of Weakly Disordered Metals Close to a "Ferromagnetic" Quantum Critical Point								JOURNAL OF LOW TEMPERATURE PHYSICS				191	3-4			123	135		10.1007/s10909-017-1847-2			MAY 2018	2018										1							WOS:000428272300001		
J	Kato, Yasuyuki; Kamiya, Yoshitomo; Nasu, Joji; Motome, Yukitoshi								Global constraints on Z(2) fluxes in two different anisotropic limits of a hypernonagon Kitaev model								PHYSICA B-CONDENSED MATTER				536				405	407		10.1016/j.physb.2017.08.008			MAY 1 2018	2018						International Conference on Strongly Correlated Electron Systems (SCES)	JUL 17-21, 2017	Charles Univ, Fac Math & Phys, Dept Condensed Matter Phys	Prague, CZECH REPUBLIC	1							WOS:000431075600093		
J	Zhou, Wen-yan; Wu, Ya-jie; Kou, Su-Peng								Bogoliubov excitations in a Bose-Hubbard model on a hyperhoneycomb lattice								CHINESE PHYSICS B				27	5					050302	10.1088/1674-1056/27/5/050302			MAY 2018	2018										1							WOS:000432664200002		
J	Guo, Lei; Liu, Yu-Kuai; Gao, Guan-Yin; Huang, Ye-Yu; Gao, Heng; Chen, Lei; Zhao, Weiyao; Ren, Wei; Li, Shi-Yan; Li, Xiao-Guang; Dong, Shuai; Zheng, Ren-Kui								Extreme magnetoresistance and SdH oscillation in compensated semimetals of NbSb2 single crystals								JOURNAL OF APPLIED PHYSICS				123	15					155103	10.1063/1.5021637			APR 21 2018	2018										1							WOS:000430570700022		
J	Chang, Po-Yao; Coleman, Piers								Parity-violating hybridization in heavy Weyl semimetals								PHYSICAL REVIEW B				97	15					155134	10.1103/PhysRevB.97.155134			APR 17 2018	2018										1							WOS:000430162000001		
J	Klug, Markus; Kang, Jian; Fernandes, Rafael M.; Schmalian, Joerg								Orbital loop currents in iron-based superconductors								PHYSICAL REVIEW B				97	15					155130	10.1103/PhysRevB.97.155130			APR 13 2018	2018										1							WOS:000429930900005		
J	Yilmaz, Turgut; Hines, William; Alraddadi, Shoroog; Budnick, Joseph I.; Sinkovic, Boris								Origin of the temperature dependence of the energy gap in Cr-doped Bi2Se3								PHYSICAL CHEMISTRY CHEMICAL PHYSICS				20	13			8624	8628		10.1039/c7cp08049b			APR 7 2018	2018										1							WOS:000428779700024		
J	Shen, Yuting; Xu, Tao; Tan, Xiaodong; He, Longbing; Yin, Kuibo; Wan, Neng; Sun, Litao								In Situ Repair of 2D Chalcogenides under Electron Beam Irradiation								ADVANCED MATERIALS				30	14					1705954	10.1002/adma.201705954			APR 5 2018	2018										1							WOS:000429410300014		
J	Ireland, R. M.; Wu, Liang; Salehi, M.; Oh, S.; Armitage, N. P.; Katz, H. E.								Nonvolatile Solid-State Charged-Polymer Gating of Topological Insulators into the Topological Insulating Regime								PHYSICAL REVIEW APPLIED				9	4					044003	10.1103/PhysRevApplied.9.044003			APR 4 2018	2018										1							WOS:000429121900001		
J	Toyoda, Masayuki; Kobayashi, Yoshiaki; Itoh, Masayuki								Nematic fluctuations in iron arsenides NaFeAs and LiFeAs probed by As-75 NMR								PHYSICAL REVIEW B				97	9					094515	10.1103/PhysRevB.97.094515			MAR 26 2018	2018										1							WOS:000428238000006		
J	Nurmamat, Munisa; Krasovskii, E. E.; Ishida, Y.; Sumida, K.; Chen, Jiahua; Yoshikawa, T.; Chulkov, E. V.; Kokh, K. A.; Tereshchenko, O. E.; Shin, S.; Kimura, Akio								Ultrafast dynamics of an unoccupied surface resonance state in Bi2Te2Se								PHYSICAL REVIEW B				97	11					115303	10.1103/PhysRevB.97.115303			MAR 8 2018	2018										1							WOS:000426902200004		
J	Singh, Rahul; Gangwar, Vinod K.; Daga, D. D.; Singh, Abhishek; Ghosh, A. K.; Kumar, Manoranjan; Lakhani, A.; Singh, Rajeev; Chatterjee, Sandip								Unusual negative magnetoresistance in Bi2Se3-ySy topological insulator under perpendicular magnetic field								APPLIED PHYSICS LETTERS				112	10					102401	10.1063/1.5019235			MAR 5 2018	2018										1							WOS:000427031300012		
J	Inhofer, A.; Duffy, J.; Boukhicha, M.; Bocquillon, E.; Palomo, J.; Watanabe, K.; Taniguchi, T.; Esteve, I.; Berroir, J. M.; Feve, G.; Placais, B.; Assaf, B. A.								rf Quantum Capacitance of the Topological Insulator Bi2Se3 in the Bulk Depleted Regime for Field-Effect Transistors								PHYSICAL REVIEW APPLIED				9	2					UNSP 024022	10.1103/PhysRevApplied.9.024022			FEB 22 2018	2018										1							WOS:000425739600003		
J	Man, Haoran; Zhang, Rui; Park, J. T.; Lu, Xingye; Kulda, J.; Ivanov, A.; Dai, Pengcheng								Direct observation of spin excitation anisotropy in the paramagnetic orthorhombic state of BaFe2-xNixAs2								PHYSICAL REVIEW B				97	6					060507	10.1103/PhysRevB.97.060507			FEB 21 2018	2018										1							WOS:000425602700002		
J	Maiwald, Jannis; Mazin, I. I.; Gegenwart, Philipp								Microscopic Theory of Magnetic Detwinning in Iron-Based Superconductors with Large-Spin Rare Earths								PHYSICAL REVIEW X				8	1					011011	10.1103/PhysRevX.8.011011			JAN 23 2018	2018										1							WOS:000423312900002		
J	Liu, Shenghua; Zhang, Chunfeng; Deng, Qiang; Wen, Hai-hu; Li, Jian-xin; Chia, Elbert E. M.; Wang, Xiaoyong; Xiao, Min								Transient electronic anisotropy in overdoped NaFe1-xCoxAs superconductors								PHYSICAL REVIEW B				97	2					020505	10.1103/PhysRevB.97.020505			JAN 19 2018	2018										1							WOS:000423338300001		
J	Watson, Matthew D.; Aswartham, Saicharan; Rhodes, Luke C.; Parrett, Benjamin; Iwasawa, Hideaki; Hoesch, Moritz; Morozov, Igor; Buechner, Bernd; Kim, Timur K.								Three-dimensional electronic structure of the nematic and antiferromagnetic phases of NaFeAs from detwinned angle-resolved photoemission spectroscopy								PHYSICAL REVIEW B				97	3					035134	10.1103/PhysRevB.97.035134			JAN 16 2018	2018										1							WOS:000423115200007		
J	Busch, Marco; Chiatti, Olivio; Pezzini, Sergio; Wiedmann, Steffen; Sanchez-Barriga, Jaime; Rader, Oliver; Yashina, Lade V.; Fischer, Saskia F.								High-temperature quantum oscillations of the Hall resistance in bulk Bi2Se3								SCIENTIFIC REPORTS				8						485	10.1038/s41598-017-18960-0			JAN 11 2018	2018										1							WOS:000419941000026		
J	Frolov, A. V.; Orlov, A. P.; Sinchenko, A. A.; Volkov, V. A.; Gerasimenko, Ya A.; Kuntsevich, A. Yu; Pudalov, V. M.			IOP					Magneto-quantum oscillations in Bi2Se3 nanowires								Journal of Physics Conference Series				941						UNSP 012063	10.1088/1742-6596/941/1/012063			2018	2018						3rd International Conference on Laser and Plasma Researches and Technologies	JAN 24-27, 2017	Inst Laser & Plasma Technologies	Natl Res Nucl Univ MEPhI, Moscow, RUSSIA	1							WOS:000431652800063		
J	Inosov, D. S.								Quantum magnetism in minerals								ADVANCES IN PHYSICS				67	3			149	252		10.1080/00018732.2018.1571986			2018	2018										1							WOS:000458612400001		
J	Kamboj, Varun S.; Singh, Angadjit; Ferrus, Thierry; Beere, Harvey E.; Duffy, Liam B.; Hesjedal, Thorsten; Barnes, Crispin H. W.; Ritchie, David A.								THz carrier dynamics and magnetotransport study of topological surface states in thin film Bi2Se3								Proceedings of SPIE				10531						105310I	10.1117/12.2289116			2018	2018						Conference on Terahertz, RF, Millimeter, and Submillimeter-Wave Technology and Applications XI	JAN 29-FEB 01, 2018	SPIE	San Francisco, CA	1							WOS:000450863100009		
J	Lu, Xiaowei; Khatib, Omar; Du, Xutao; Duan, Jiahua; Wei, Wei; Liu, Xianli; Bechtel, Hans A.; D'Apuzzo, Fausto; Yan, Mingtao; Buyanin, Alexander; Fu, Qiang; Chen, Jianing; Salmeron, Miquel; Zeng, Jie; Raschke, Markus B.; Jiang, Peng; Bao, Xinhe								Nanoimaging of Electronic Heterogeneity in Bi2Se3 and Sb2Te3 Nanocrystals								ADVANCED ELECTRONIC MATERIALS				4	1					1700377	10.1002/aelm.201700377			JAN 2018	2018										1							WOS:000419670400016		
J	Misawa, Setsuo								The 3-Dimensional Fermi Liquid Description for the Iron-Based Superconductors								JOURNAL OF LOW TEMPERATURE PHYSICS				190	1-2			45	66		10.1007/s10909-017-1811-1			JAN 2018	2018										1							WOS:000418586500005		
J	Regnault, L-P; Boullier, C.; Lorenzo, J. E.								Polarized-neutron investigation of magnetic ordering and spin dynamics in BaCo2(AsO4)(2) frustrated honeycomb-lattice magnet								HELIYON				4	1					e00507	10.1016/j.heliyon.2018.e00507			JAN 2018	2018										1							WOS:000432030800015		
J	Urkude, R. R.; Rawat, R.; Palikundwar, U. A.								Temperature and impurity effect on parallel field magnetoconductance of bulk insulating topological insulator (Bi1-xSbx)(2)Te-3								JOURNAL OF PHYSICS-CONDENSED MATTER				29	49					495602	10.1088/1361-648X/aa9648			DEC 13 2017	2017										1							WOS:000415602700001		
J	Pan, Jiayun; Karki, Amar; Plummer, E. W.; Jin, Rongying								Doping effect on the physical properties of Ca10Pt3As8(Fe2As2)(5) single crystals								JOURNAL OF PHYSICS-CONDENSED MATTER				29	48					485702	10.1088/1361-648X/aa958f			DEC 6 2017	2017										1							WOS:000415051600001		
J	Reith, P.; Wang, X. Renshaw; Hilgenkamp, H.								Analysing magnetism using scanning SQUID microscopy								REVIEW OF SCIENTIFIC INSTRUMENTS				88	12					123706	10.1063/1.5001390			DEC 2017	2017										1							WOS:000418956500033		
J	Larsen, J.; Schaffer, T. K.; Hansen, U. B.; Holm, S. L.; Ahl, S. R.; Toft-Petersen, R.; Taylor, J.; Ehlers, G.; Jensen, J.; Ronnow, H. M.; Lefmann, K.; Christensen, N. B.								Spin excitations and quantum criticality in the quasi-one-dimensional Ising-like ferromagnet CoCl2 center dot 2D(2)O in a transverse field								PHYSICAL REVIEW B				96	17					174424	10.1103/PhysRevB.96.174424			NOV 20 2017	2017										1							WOS:000415674700001		
J	Song, Yu; Wang, Weiyi; Zhang, Chenglin; Gu, Yanhong; Lu, Xingye; Tan, Guotai; Su, Yixi; Bourdarot, Frederic; Christianson, A. D.; Li, Shiliang; Dai, Pengcheng								Temperature and polarization dependence of low-energy magnetic fluctuations in nearly optimally doped NaFe0.9785Co0.0215As								PHYSICAL REVIEW B				96	18					184512	10.1103/PhysRevB.96.184512			NOV 14 2017	2017										1							WOS:000415086200006		
J	Zhou, W.; Ke, F.; Xu, Xiaofeng; Sankar, R.; Xing, X.; Xu, C. Q.; Jiang, X. F.; Qian, B.; Zhou, N.; Zhang, Y.; Xu, M.; Li, B.; Chen, B.; Shi, Z. X.								Correlation between non-Fermi-liquid behavior and superconductivity in (Ca, La)(Fe,Co)As-2 iron arsenides: A high-pressure study								PHYSICAL REVIEW B				96	18					184503	10.1103/PhysRevB.96.184503			NOV 3 2017	2017										1							WOS:000414332600006		
J	Xu, Zhijun; Schneeloch, J. A.; Wen, Jinsheng; Winn, B. L.; Granroth, G. E.; Zhao, Yang; Gu, Genda; Zaliznyak, Igor; Tranquada, J. M.; Birgeneau, R. J.; Xu, Guangyong								Surprising loss of three-dimensionality in low-energy spin correlations on approaching superconductivity in Fe1+yTe1-xSex								PHYSICAL REVIEW B				96	13					134505	10.1103/PhysRevB.96.134505			OCT 6 2017	2017										1							WOS:000412434400004		
J	Miyata, A.; Yang, Z.; Surrente, A.; Drachenko, O.; Maude, D. K.; Portugall, O.; Duffy, L. B.; Hesjedal, T.; Plochocka, P.; Nicholas, R. J.								Ultrahigh magnetic field spectroscopy reveals the band structure of the three-dimensional topological insulator Bi2Se3								PHYSICAL REVIEW B				96	12					121111	10.1103/PhysRevB.96.121111			SEP 18 2017	2017										1							WOS:000411079000001		
J	Altmeyer, Michaela; Mila, Frederic; Smerald, Andrew; Valenti, Roser								Cu-Sb dumbbell arrangement in the spin-orbital liquid candidate Ba3CuSb2O9								PHYSICAL REVIEW B				96	11					115116	10.1103/PhysRevB.96.115116			SEP 11 2017	2017										1							WOS:000410176500002		
J	Huang, X. Y.; Singh, Y. P.; Haney, D. J.; Hu, T.; Xiao, H.; Wen, Hai-Hu; Zhang, Shuai; Dzero, M.; Almasan, C. C.								Relationship between critical current and flux-flow resistivity in the mixed state of Ba(Fe1-xCox)(2)As-2								PHYSICAL REVIEW B				96	9					094509	10.1103/PhysRevB.96.094509			SEP 11 2017	2017										1							WOS:000410166800007		
J	Kobayashi, Kensuke; Nakao, Akiko; Maki, Sachiko; Yamaura, Jun-ichi; Katase, Takayoshi; Sato, Hikaru; Sagayama, Hajime; Kumai, Reiji; Kuramoto, Yoshio; Murakami, Youichi; Hiramatsu, Hidenori; Hosono, Hideo								Structure determination in thin film Ba1-xLaxFe2As2: Relation between the FeAs4 geometry and superconductivity								PHYSICAL REVIEW B				96	12					125116	10.1103/PhysRevB.96.125116			SEP 11 2017	2017										1							WOS:000410178600006		
J	Chen, Haiping; Ma, Zehao; Shao, Yanjie; Rehman, Zia ur; Zhang, Ke; He, Qun; Song, Li								Angle-/temperature-dependence of Raman scattering in layered NbSe3 crystal								AIP ADVANCES				7	9					095316	10.1063/1.4990433			SEP 2017	2017										1							WOS:000412070600089		
J	Freire, Hermann								Memory matrix theory of the dc resistivity of a disordered antiferromagnetic metal with an effective composite operator								ANNALS OF PHYSICS				384				142	154		10.1016/j.aop.2017.07.001			SEP 2017	2017										1							WOS:000411422700010		
J	Tomaka, G.; Grendysa, J.; Marchewka, M.; Sliz, P.; Becker, C. R.; Stadler, A.; Sheregii, E. M.								Topological insulators based on the semi-metallic HgCdTe								OPTO-ELECTRONICS REVIEW				25	3			188	197		10.1016/j.opelre.2017.06.006			SEP 2017	2017										1							WOS:000414659000003		
J	Yu, Heshan; He, Ge; Jia, Yanli; Zhang, Xu; Yuan, Jie; Zhu, Beiyi; Kusmartseva, A.; Kusmartsev, F. V.; Jin, Kui								Anomalous in-plane magnetoresistance of electron-doped cuprate La2-xCexCuO4 +/-delta								SCIENCE CHINA-PHYSICS MECHANICS & ASTRONOMY				60	9					097411	10.1007/s11433-017-9050-7			SEP 2017	2017										1							WOS:000406283000002		
J	Arya, S.; Laad, M. S.; Hassan, S. R.								Quantum phase transitions in strained graphene due to the interplay between spin fluctuations and anisotropic band structure								PHYSICAL REVIEW B				96	8					085126	10.1103/PhysRevB.96.085126			AUG 21 2017	2017										1							WOS:000407994300003		
J	Singh, Dheeraj Kumar								Spin-wave excitations in the SDW state of iron pnictides: A comparison between the roles of interaction parameters								JOURNAL OF APPLIED PHYSICS				122	7					073906	10.1063/1.4998743			AUG 21 2017	2017										1							WOS:000408060900010		
J	Varma, Chandra M.								Dynamic structure function of some singular Fermi liquids								PHYSICAL REVIEW B				96	7					075122	10.1103/PhysRevB.96.075122			AUG 11 2017	2017										1							WOS:000407440000002		
J	Campbell, Daniel J.; Eckberg, Chris; Wang, Kefeng; Wang, Limin; Hodovanets, Halyna; Graf, Dave; Parker, David; Paglione, Johnpierre								Quantum oscillations in the anomalous spin density wave state of FeAs								PHYSICAL REVIEW B				96	7					075120	10.1103/PhysRevB.96.075120			AUG 10 2017	2017										1							WOS:000407319300002		
J	Yoshitake, Junki; Nasu, Joji; Kato, Yasuyuki; Motome, Yukitoshi								Majorana dynamical mean-field study of spin dynamics at finite temperatures in the honeycomb Kitaev model								PHYSICAL REVIEW B				96	2					024438	10.1103/PhysRevB.96.024438			JUL 25 2017	2017										1							WOS:000417930100001		
J	Kaneko, U. F.; Gomes, P. F.; Garcia-Flores, A. F.; Yan, J. -Q.; Lograsso, T. A.; Barberis, G. E.; Vaknin, D.; Granado, E.								Nematic fluctuations and phase transitions in LaFeAsO: A Raman scattering study								PHYSICAL REVIEW B				96	1					014506	10.1103/PhysRevB.96.014506			JUL 10 2017	2017										1							WOS:000405183000005		
J	Freire, Hermann								Calculation of the magnetotransport for a spin-density-wave quantum critical theory in the presence of weak disorder								EPL				118	5					57003	10.1209/0295-5075/118/57003			JUN 2017	2017										1							WOS:000408588600018		
J	Yan, Xiao; Zhang, Cheng; Liu, Shan-Shan; Liu, Yan-Wen; Zhang, David Wei; Xiu, Fa-Xian; Zhou, Peng								Two-carrier transport in SrMnBi2 thin films								FRONTIERS OF PHYSICS				12	3					127209	10.1007/s11467-017-0663-0			JUN 2017	2017										1							WOS:000403933400005		
J	Fabreges, X.; Duc, F.; Roth, T.; Knafo, W.; Viennois, R.; Detlefs, C.								Field-induced structural transition and irreversible domain detwinning in the antiferromagnet Fe1.1Te								PHYSICAL REVIEW B				95	17					174434	10.1103/PhysRevB.95.174434			MAY 22 2017	2017										1							WOS:000401997600004		
J	Kang, Yao-Tai; Tsai, Wei-Feng; Yao, Dao-Xin								Modulation of pairing symmetry with bond disorder in unconventional superconductors								PHYSICAL REVIEW B				95	13					134513	10.1103/PhysRevB.95.134513			APR 20 2017	2017										1							WOS:000399789900003		
J	Ghosh, Haranath; Sen, Smritijit; Ghosh, Abyay								Electronic origin of structural transition in 122 Fe based superconductors								JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS				102				157	167		10.1016/j.jpcs.2016.11.019			MAR 2017	2017										1							WOS:000392897200022		
J	Liu, Z. H.; Yaresko, A. N.; Li, Y.; Dai, P. C.; Zhang, H.; Buechner, B.; Lin, C. T.; Borisenko, S. V.								Observation of the weak electronic correlations in KFeCoAs2 (3d(6)): an isoelectronic to the parent compounds of 122 series of iron pnictides BaFe2As2								JOURNAL OF PHYSICS-CONDENSED MATTER				29	8					085503	10.1088/1361-648X/aa5486			MAR 1 2017	2017										1							WOS:000425269700002		
J	Wang, Yong; Ginley, Theresa P.; Zhang, Chiyu; Law, Stephanie								Transport properties of Bi-2(Se1-xTex)(3) thin films grown by molecular beam epitaxy								JOURNAL OF VACUUM SCIENCE & TECHNOLOGY B				35	2					02B106	10.1116/1.4976622			MAR 2017	2017										1							WOS:000397858500006		
J	Weyrich, C.; Merzenich, T.; Kampmeier, J.; Batov, I. E.; Mussler, G.; Schubert, J.; Gruetzmacher, D.; Schaepers, Th.								Magnetoresistance oscillations in MBE-grown Sb2Te3 thin films								APPLIED PHYSICS LETTERS				110	9					092104	10.1063/1.4977848			FEB 27 2017	2017										1							WOS:000397871600028		
J	Baum, Yuval; Stern, Ady								Nonlocal Coulomb drag in Weyl semimetals								PHYSICAL REVIEW B				95	7					075141	10.1103/PhysRevB.95.075141			FEB 23 2017	2017										1							WOS:000394659700001		
J	Wang, Ke-Jie; Wang, Wei; Zhang, Min-Hao; Zhang, Xiao-Qian; Yang, Pei; Liu, Bo; Gao, Ming; Huang, Da-Wei; Zhang, Jun-Ran; Liu, Yu-Jie; Wang, Xue-Feng; Wang, Feng-Qiu; He, Liang; Xu, Yong-Bing; Zhang, Rong								Weak Anti-Localization and Quantum Oscillations in Topological Crystalline Insulator PbTe								CHINESE PHYSICS LETTERS				34	2					026201	10.1088/0256-307X/34/2/026201			FEB 2017	2017										1							WOS:000402826300006		
